ride_id,pickup_datetime,pickup_lat,pickup_lng,dropoff_lat,dropoff_lng,passenger_count,distance_km,hour,dayofweek,is_weekend,is_night,is_peak,weather,traffic_level,demand_score,supply_score,event_flag,surge_multiplier,surge_label,eta_minutes,fare_amount
MX000997,2024-02-11 12:00:00,28.473291884291328,77.15642877183369,28.474467641471957,77.33022875940685,2,10.908391083141048,1,4,0,0,1,Haze,Low,0.918,0.98,0,2.0,0,55,600.19
MX000998,2024-02-11 13:00:00,28.569894065465995,77.11817449476145,28.682783524897236,77.15203300484127,4,26.19049966922215,13,3,1,1,0,Rain,Low,0.831,0.989,0,2.7,0,39,230.68
MX000999,2024-02-11 14:00:00,28.53262118550649,77.00290237450812,28.620755508674627,76.97463627392825,1,13.743674139928773,5,4,0,0,0,Rain,Medium,0.314,0.718,0,2.3,0,40,176.86
MX001000,2024-02-11 15:00:00,28.692475887846946,76.97729168301463,28.878309678078885,77.2364663589486,1,7.085980867470211,11,5,0,0,1,Clouds,Medium,0.296,0.998,0,1.2,1,39,239.04
MX001001,2024-02-11 16:00:00,28.839274014451565,77.07774778183986,28.820453814131458,77.38317342096104,1,1.2951519066355632,21,3,0,1,1,Clear,Low,0.376,0.636,0,2.8,0,8,153.6
MX001002,2024-02-11 17:00:00,28.758191318051107,77.34764513680072,28.52479293665992,77.37222601526588,3,1.1157591813171728,8,2,0,0,0,Clear,Medium,0.262,0.258,0,2.8,0,21,736.31
MX001003,2024-02-11 18:00:00,28.49698926117573,77.06403158720184,28.63668785527661,77.2641895173686,1,2.0940991202280665,7,2,0,0,1,Clouds,Low,0.376,0.271,0,3.3,1,54,718.83
MX001004,2024-02-11 19:00:00,28.522813151034395,77.0875787640526,28.48192242252345,77.35480799947288,1,12.308402322330581,14,5,1,1,0,Haze,Medium,0.394,0.204,0,2.4,0,30,660.2
MX001005,2024-02-11 20:00:00,28.699760201058265,76.92005815354189,28.61441994114498,77.03249051173147,1,23.84230153162225,23,6,0,1,0,Rain,Low,0.48,0.519,0,3.2,0,4,742.47
MX001006,2024-02-11 21:00:00,28.544603406676682,76.94593806089372,28.663733633558167,76.98127468743465,1,5.1203181015899375,11,6,0,0,0,Fog,Medium,0.602,0.268,1,2.0,0,27,266.05
MX001007,2024-02-11 22:00:00,28.475873237383265,76.91964538173518,28.659035405188572,77.35337913770937,2,13.908711260984798,9,1,0,1,0,Haze,Medium,0.549,0.704,0,1.4,0,17,104.26
MX001008,2024-02-11 23:00:00,28.868853544590937,77.06958145620723,28.687830797083404,77.0036750351173,1,7.996951686920452,13,5,1,0,0,Rain,Medium,0.823,0.596,0,2.2,0,34,615.05
MX001009,2024-02-12 00:00:00,28.74508240204698,77.07552658851714,28.631877165494053,77.32884135749636,1,8.816676198996158,4,4,0,0,0,Haze,Low,0.788,0.563,0,1.2,0,3,623.09
MX001010,2024-02-12 01:00:00,28.876593775006135,77.01964354813536,28.509304820509595,77.2265607787084,1,29.378276812990727,18,1,1,0,0,Clear,High,0.281,0.246,0,1.6,0,26,602.88
MX001011,2024-02-12 02:00:00,28.71608932304002,77.14088809747594,28.70278299319674,77.35351058638497,1,18.283350167174632,20,4,0,1,1,Clear,Low,0.601,0.47,0,3.3,0,43,611.84
MX001012,2024-02-12 03:00:00,28.66987226664429,77.2654097152127,28.532353459879797,77.2563224433286,1,25.48162377025343,1,4,1,1,0,Clouds,Low,0.405,0.96,0,1.5,1,3,431.79
MX001013,2024-02-12 04:00:00,28.697081486940206,77.38400714217646,28.76135425082401,77.31940059435848,1,13.700230320621364,20,4,0,1,0,Haze,High,0.652,0.8,0,2.4,0,6,119.98
MX001014,2024-02-12 05:00:00,28.6176779143603,77.32412908102499,28.560268884045556,77.32018290417693,2,25.2224249710349,8,0,0,0,0,Clouds,Medium,0.575,0.66,0,2.9,0,4,278.25
MX001015,2024-02-12 06:00:00,28.554564891498572,77.12115297305914,28.75067001616243,77.25518102522622,1,20.96565112972289,12,1,0,1,1,Fog,Medium,0.157,0.574,0,1.7,1,55,742.23
MX001016,2024-02-12 07:00:00,28.710824434757072,77.35903548260653,28.58247972854281,77.36975041851976,2,16.48355395193984,10,5,0,1,1,Rain,Low,0.209,0.493,0,1.8,1,10,779.3
MX001017,2024-02-12 08:00:00,28.443107659563786,76.9228105412573,28.603682893403324,77.25221353584942,1,26.55226705677912,9,3,0,0,1,Clouds,Medium,0.564,0.654,0,2.3,1,13,241.54
MX001018,2024-02-12 09:00:00,28.57852028557278,77.1184815620571,28.872033653079903,77.12027670155854,1,19.415968506945944,23,4,1,0,0,Clouds,Medium,0.632,0.893,0,2.2,0,9,774.51
MX001019,2024-02-12 10:00:00,28.752208742895426,76.98632007842731,28.63179970393139,77.0434183640642,2,17.99159165550712,12,6,1,0,0,Clear,Low,0.441,0.12,0,1.7,0,4,464.45
MX001020,2024-02-12 11:00:00,28.782776891776916,77.13387607225096,28.832664426144728,77.21323026676825,1,10.7512914236658,5,5,0,0,1,Clouds,Low,0.166,0.903,0,3.1,0,52,66.68
MX001021,2024-02-12 12:00:00,28.44671252229624,77.14303754354525,28.73313002820686,77.23460181694134,1,17.896710838874426,15,5,1,0,0,Clear,Medium,0.521,0.11,0,3.4,0,22,439.58
MX001022,2024-02-12 13:00:00,28.657803987213356,77.34529103829671,28.845618053180992,77.08248506278693,2,1.3803791508622942,3,3,1,1,1,Fog,Medium,0.189,0.987,0,3.3,0,17,424.44
MX001023,2024-02-12 14:00:00,28.597716728342387,77.33257638997216,28.745446599900372,77.01506531939306,1,24.033360592663996,0,4,0,1,1,Haze,Medium,0.863,0.605,0,2.1,0,17,779.21
MX001024,2024-02-12 15:00:00,28.658377569401186,77.10116371147525,28.849294560853373,77.01748975804848,2,29.853801862995827,6,2,1,0,1,Clear,Medium,0.639,0.265,0,3.2,0,58,775.52
MX001025,2024-02-12 16:00:00,28.40923328418594,76.95652229573118,28.739633443727207,77.03311591031591,1,4.581450328688285,19,5,0,1,0,Clear,Medium,0.793,0.801,0,2.0,1,51,141.48
MX001026,2024-02-12 17:00:00,28.468683034823727,76.91038328828861,28.60150743537245,77.15222051933769,1,25.27463172958417,2,1,0,0,0,Clouds,High,0.184,0.763,0,3.1,0,51,354.9
MX001027,2024-02-12 18:00:00,28.689201059304207,77.08152276364972,28.58374801854171,77.13053223634194,1,5.259719924281421,18,0,1,1,1,Haze,High,0.193,0.827,0,3.4,1,51,530.47
MX001028,2024-02-12 19:00:00,28.540054711310926,76.98448635527366,28.72259484869532,77.13996210751466,1,26.788667102591333,13,2,0,1,0,Fog,High,0.389,0.847,0,1.7,0,33,631.93
MX001029,2024-02-12 20:00:00,28.49466371291825,77.24335242669025,28.86393814438507,76.99958984358456,1,2.067545900053213,15,5,1,0,0,Fog,Medium,0.496,0.945,0,2.2,1,24,384.36
MX001030,2024-02-12 21:00:00,28.501252500080547,77.04868079419613,28.689651547853188,77.36647578636888,1,11.954706061132223,4,5,0,0,1,Haze,High,0.3,0.8,0,2.5,0,37,388.11
MX001031,2024-02-12 22:00:00,28.835916559517443,77.13720772359481,28.726768428377405,76.95392569470458,1,6.071924060697903,16,2,1,1,0,Haze,Medium,0.276,0.741,0,1.1,0,31,547.12
MX001032,2024-02-12 23:00:00,28.51700896155805,77.05429267763697,28.878308332008906,77.33933023188544,1,2.232064052756608,5,4,1,0,1,Fog,High,0.773,0.142,0,1.8,0,16,87.72
MX001033,2024-02-13 00:00:00,28.46650128289725,76.95176721303858,28.850807918774418,76.96303442631454,1,15.55346862794104,22,4,0,1,1,Rain,Medium,0.279,0.304,0,1.4,0,51,360.59
MX001034,2024-02-13 01:00:00,28.42572822044732,77.11120421114332,28.40897964908472,76.92717192801462,1,21.427293091314695,8,3,1,1,1,Clear,Medium,0.4,0.791,0,2.2,0,21,639.74
MX001035,2024-02-13 02:00:00,28.4339396355496,76.9385947509346,28.736845860091304,77.25248906922148,1,17.11540803412263,5,3,1,1,0,Fog,Low,0.309,0.935,0,1.1,0,22,754.84
MX001036,2024-02-13 03:00:00,28.761936143335145,77.28009542285413,28.689199439591516,77.32745918277993,2,17.06715753764666,20,5,1,1,0,Clouds,Medium,0.34,0.128,0,1.9,1,50,638.42
MX001037,2024-02-13 04:00:00,28.56373833470204,77.1219405572033,28.779926349357826,77.24910365147548,1,23.120052101020203,10,6,1,0,0,Fog,Medium,0.974,0.967,0,1.3,0,53,788.26
MX001038,2024-02-13 05:00:00,28.660272747302542,77.06217300832417,28.586513082374612,77.36262782175204,2,19.684976543899428,5,2,0,0,1,Clear,Low,0.681,0.834,0,3.4,1,56,338.72
MX001039,2024-02-13 06:00:00,28.69065549386468,77.24544351644523,28.761885797699883,77.22352165666878,1,27.252737883681114,15,1,1,1,0,Haze,Medium,0.731,0.14,0,1.0,0,53,52.69
MX001040,2024-02-13 07:00:00,28.859831617497925,77.37455655416746,28.737907560759375,76.9337789816911,1,27.68660372916134,13,1,0,1,1,Clouds,Low,0.788,0.58,0,1.4,0,12,173.6
MX001041,2024-02-13 08:00:00,28.63410834809926,77.12834275073031,28.786534420152215,77.08791426072419,1,23.08918836053192,12,6,0,1,1,Clouds,High,0.364,0.673,0,3.4,0,37,657.17
MX001042,2024-02-13 09:00:00,28.526090141692578,77.09345831014633,28.45562126722303,76.99959279518936,1,6.599140146310208,14,3,0,0,1,Haze,Low,0.975,0.905,0,1.4,0,41,541.8
MX001043,2024-02-13 10:00:00,28.713515636590188,77.318011425901,28.483968230062533,76.91128605282317,1,2.540805013546383,13,2,0,0,1,Clouds,High,0.685,0.623,0,1.7,1,14,625.34
MX001044,2024-02-13 11:00:00,28.572533162318546,77.2081172211471,28.746436330947855,76.99210867601072,1,12.270911897649759,4,5,0,1,0,Clouds,High,0.76,0.657,0,3.2,0,7,568.77
MX001045,2024-02-13 12:00:00,28.671981931660962,76.94981627807311,28.79293254395774,77.07554733585084,1,25.370860718443588,10,5,0,0,0,Fog,Medium,0.309,0.213,0,2.3,1,34,558.54
MX001046,2024-02-13 13:00:00,28.54626348246451,76.9904789610578,28.5433709971596,77.28318046899531,1,2.530955668965083,8,1,1,1,0,Fog,High,0.139,0.741,0,3.0,0,37,763.98
MX001047,2024-02-13 14:00:00,28.45814556855442,76.99126797476873,28.787860551433706,76.95427093490872,3,28.258504798753908,21,2,0,0,1,Fog,Low,0.452,0.33,0,2.0,1,9,484.67
MX001048,2024-02-13 15:00:00,28.580325576783757,77.29808150487577,28.486622427523358,77.28693377077987,2,15.65436253580502,6,4,0,1,0,Rain,Medium,0.996,0.506,0,1.5,0,57,353.11
MX001049,2024-02-13 16:00:00,28.6949864341018,77.12305424428065,28.832559206998763,77.182239219035,1,1.226721394311492,18,2,1,0,0,Haze,High,0.727,0.532,0,2.8,0,18,619.81
MX001050,2024-02-13 17:00:00,28.836591029861957,77.24093940034741,28.83608196212179,77.35737439708738,1,22.669784941434308,7,3,1,0,1,Fog,Medium,0.406,0.668,0,1.4,0,37,548.52
MX001051,2024-02-13 18:00:00,28.480635684840742,77.03957980109583,28.747055203919178,77.3542153831045,1,13.213713523477988,13,6,0,0,0,Rain,Low,0.439,0.904,0,3.1,0,15,555.78
MX001052,2024-02-13 19:00:00,28.864995100785233,77.23564519654695,28.77199303134326,76.9383231181853,3,2.019719893079645,23,0,0,0,1,Rain,Low,0.735,0.102,0,3.0,0,30,798.09
MX001053,2024-02-13 20:00:00,28.55219558133737,77.26493903982106,28.59736127080876,77.32402725415265,2,28.739211273722404,4,1,0,0,0,Haze,Medium,0.236,0.768,0,1.5,0,40,643.45
MX001054,2024-02-13 21:00:00,28.768501672715676,77.11541935444825,28.832672126598116,77.08317818086486,4,13.314310858236011,2,0,0,1,0,Clouds,Medium,0.284,0.517,0,1.1,0,13,232.69
MX001055,2024-02-13 22:00:00,28.829237090088558,77.03240984322352,28.682982010490306,76.9171426697361,1,9.10816012941589,1,0,0,0,1,Fog,Medium,0.707,0.936,0,2.0,0,59,199.18
MX001056,2024-02-13 23:00:00,28.724105316851105,77.1685815947167,28.782076941576523,77.35603273112201,1,9.22700107990983,0,4,1,1,1,Rain,Medium,0.424,0.905,0,2.9,0,25,271.93
MX001057,2024-02-14 00:00:00,28.878456669023333,77.39362692952642,28.771479597174956,76.93495127170463,1,24.162598317135316,5,1,0,0,1,Clouds,High,0.601,0.353,0,3.2,0,52,689.94
MX001058,2024-02-14 01:00:00,28.662318844049654,77.37437472764633,28.7476159247558,77.32147771278484,1,8.299988810746727,4,2,0,1,1,Fog,Medium,0.282,0.432,0,1.5,0,46,272.24
MX001059,2024-02-14 02:00:00,28.700807015772774,77.29573521054827,28.607777020601464,77.01765249761901,1,24.188696470369305,12,4,1,1,0,Fog,Low,0.688,0.161,0,3.3,0,20,191.17
MX001060,2024-02-14 03:00:00,28.763389126178403,77.31713783765872,28.73145731408056,77.35223462036542,1,5.983117614671915,22,5,1,0,1,Fog,Low,0.379,0.611,0,1.2,0,32,421.26
MX001061,2024-02-14 04:00:00,28.628283202965125,76.97127415478312,28.49821258357936,76.98136338248469,2,11.761492125965837,20,6,1,1,1,Clear,Low,0.45,0.483,0,2.5,1,9,139.64
MX001062,2024-02-14 05:00:00,28.842001988395214,77.21603829488282,28.876619968049617,77.3765495449362,1,27.677424061224716,18,4,0,1,0,Haze,Low,0.754,0.422,0,2.6,0,59,680.34
MX001063,2024-02-14 06:00:00,28.547816330111093,76.92557752108884,28.81260703545898,77.27222957165968,1,10.998356320337088,7,3,1,1,0,Rain,High,0.395,0.552,0,1.8,0,35,239.28
MX001064,2024-02-14 07:00:00,28.701472128336125,77.32782592916023,28.704048971738683,77.29297543384462,1,17.022426456101382,20,3,1,0,0,Fog,Medium,0.213,0.835,0,2.2,0,11,563.75
MX001065,2024-02-14 08:00:00,28.45414445417987,77.12813794060162,28.76641162663275,77.28055749494071,1,20.77174542333351,18,6,0,0,0,Clouds,Low,0.697,0.223,0,1.7,1,59,391.94
MX001066,2024-02-14 09:00:00,28.70729060688964,77.04830122591538,28.840230624814858,77.2129174822949,1,20.55170966161709,3,5,1,0,1,Rain,Medium,0.297,0.527,1,2.0,1,26,424.63
MX001067,2024-02-14 10:00:00,28.56081401470976,77.08370922367058,28.612764118542803,76.96886569301417,1,9.828950888164387,9,6,0,0,0,Clear,Low,0.804,0.975,0,3.3,0,50,536.67
MX001068,2024-02-14 11:00:00,28.78379011783876,77.36711646332759,28.467957932491537,76.9256131312683,4,7.272181665320422,22,3,1,1,1,Clouds,Medium,0.771,0.264,0,2.3,0,59,550.76
MX001069,2024-02-14 12:00:00,28.551199139553926,76.98696347502526,28.572541616642443,77.1039563153692,1,19.24338775355423,8,4,0,0,0,Haze,High,0.127,0.603,0,3.5,1,22,364.35
MX001070,2024-02-14 13:00:00,28.545526516505674,77.2577075609506,28.60470760419409,77.20834898413844,2,26.416604575842666,8,2,0,1,0,Haze,High,0.226,0.634,0,1.5,0,39,436.27
MX001071,2024-02-14 14:00:00,28.859229134924878,77.29427663434254,28.761594920336922,77.08750713108239,1,4.094625998256994,15,6,1,1,0,Rain,Low,0.787,0.467,0,3.1,1,55,147.24
MX001072,2024-02-14 15:00:00,28.44751311256261,77.22733755392503,28.445862438361893,77.20470536658395,1,5.7265830795932455,14,6,0,1,1,Fog,High,0.692,0.232,0,1.5,1,44,465.91
MX001073,2024-02-14 16:00:00,28.790772619827663,77.11645242568635,28.84441549219995,77.0547845945023,1,13.522044997446482,19,5,1,0,1,Rain,High,0.948,0.273,0,2.7,1,28,215.8
MX001074,2024-02-14 17:00:00,28.54373151936162,77.00490551386397,28.45935495351228,76.97901325290992,4,10.229406244508278,12,2,0,1,0,Fog,Medium,0.548,0.352,0,3.0,0,18,738.25
MX001075,2024-02-14 18:00:00,28.836869394209845,77.22070902791589,28.455687717306116,76.92300317155083,1,29.81443386095497,4,3,0,1,1,Clouds,High,0.785,0.395,0,1.2,0,44,450.58
MX001076,2024-02-14 19:00:00,28.656851469413905,77.09732393643579,28.79727499991047,77.32605703874907,1,0.5184945327456643,12,1,1,0,1,Clouds,Low,0.885,0.978,0,2.7,0,25,749.8
MX001077,2024-02-14 20:00:00,28.547313421856717,77.21608439358926,28.7132714052565,77.25742715836117,2,14.739988235827724,20,2,1,0,1,Fog,Low,0.357,0.997,0,2.1,1,34,594.76
MX001078,2024-02-14 21:00:00,28.58157204343955,77.0383331444585,28.691207046816587,77.09841029953233,1,16.956683402793324,1,0,1,0,0,Haze,Medium,0.843,0.437,0,1.3,1,47,289.67
MX001079,2024-02-14 22:00:00,28.638935537949788,77.21147500055615,28.513731874812905,77.30829016858918,2,5.535561837623941,5,3,0,0,0,Clouds,Medium,0.47,0.346,0,3.2,0,22,671.7
MX001080,2024-02-14 23:00:00,28.844144659862987,77.11397533264055,28.600881744964486,77.02994151021798,1,25.99836854786225,3,0,0,0,0,Clear,Medium,0.286,0.641,0,2.4,0,44,391.13
MX001081,2024-02-15 00:00:00,28.68373871515305,76.99256998642073,28.508515790836118,77.37231075727726,1,14.038816966072464,8,6,0,1,1,Clouds,Low,0.126,0.532,0,1.2,1,37,211.49
MX001082,2024-02-15 01:00:00,28.434663407968518,76.96150110435059,28.410875559563255,77.25673875050508,1,25.32139402383666,4,2,1,1,0,Rain,Low,0.554,0.698,0,3.2,0,4,632.08
MX001083,2024-02-15 02:00:00,28.433575053614838,77.37246103350432,28.523063715775862,76.99424441988944,1,2.0032526370074906,3,5,1,1,0,Haze,Low,0.652,0.91,0,1.3,0,54,222.33
MX001084,2024-02-15 03:00:00,28.458010406083154,76.90795254706143,28.76363266953768,77.12733568911888,1,26.894702617486224,21,0,1,1,0,Fog,High,0.968,0.946,0,2.0,0,10,150.28
MX001085,2024-02-15 04:00:00,28.52031448698324,77.27588947728181,28.6133036273965,76.94458221046868,3,9.720054367746878,13,6,1,1,1,Clear,Medium,0.866,0.261,0,1.7,0,17,294.89
MX001086,2024-02-15 05:00:00,28.5363786348411,77.2075246762753,28.638895139614526,77.01352704874999,3,25.447159657867974,18,3,1,1,1,Haze,Medium,0.137,0.405,0,1.3,0,33,442.97
MX001087,2024-02-15 06:00:00,28.78663003445829,76.97802458627991,28.829359928140263,77.27503378459416,1,10.535594366239131,18,5,0,1,0,Haze,High,0.461,0.942,0,1.6,0,41,781.74
MX001088,2024-02-15 07:00:00,28.869294220120665,77.13813205844221,28.855927274244205,77.1947165051464,1,22.16217234193995,21,4,1,0,0,Clouds,High,0.329,0.896,0,2.1,0,49,187.14
MX001089,2024-02-15 08:00:00,28.733389235950177,77.34137837928144,28.452037133616887,76.91652012058212,1,24.107582629134566,8,1,0,0,0,Rain,Low,0.766,0.875,1,2.7,0,55,450.05
MX001090,2024-02-15 09:00:00,28.782913665931787,77.18244544710942,28.614865111825228,77.08850152991734,1,19.786748785750415,9,4,1,1,0,Haze,Medium,0.374,0.391,0,2.3,0,16,60.0
MX001091,2024-02-15 10:00:00,28.54384888514216,77.18868112805706,28.657403926266863,77.1864708154717,1,7.559529784247086,7,3,1,1,1,Clouds,Medium,0.649,0.772,1,2.4,0,13,561.95
MX001092,2024-02-15 11:00:00,28.750820363456626,77.21916118939106,28.489808042882885,76.95472159775704,1,4.173948396940938,5,2,0,1,1,Clear,Low,0.466,0.414,0,2.2,0,37,442.53
MX001093,2024-02-15 12:00:00,28.560769327761005,77.32135781066481,28.575913031363697,76.92785352458024,1,28.837494196628022,6,3,1,1,0,Clouds,Low,0.573,0.833,0,3.1,0,56,256.27
MX001094,2024-02-15 13:00:00,28.79295678523505,77.34204496827213,28.86377385252692,77.05393075163023,3,2.62269939722447,10,5,1,1,1,Clear,High,0.754,0.962,0,1.2,1,35,713.71
MX001095,2024-02-15 14:00:00,28.82343246042426,76.9055273883613,28.78017363049233,77.08726778495021,2,23.133599796488184,22,4,1,0,0,Rain,High,0.906,0.404,1,2.8,0,27,480.37
MX001096,2024-02-15 15:00:00,28.86843608569328,77.19773668922572,28.7239531999852,77.08449889594048,1,28.29368935633396,18,4,0,1,0,Fog,Medium,0.893,0.688,0,1.9,0,49,763.68
MX001097,2024-02-15 16:00:00,28.5836527586613,77.1490406280162,28.56560367850806,77.30832673694734,3,16.985130534527197,14,3,0,1,0,Clouds,Medium,0.63,0.633,0,1.7,0,39,683.58
MX001098,2024-02-15 17:00:00,28.50803711158735,76.93547359762066,28.458446737723023,77.23457539376905,2,10.783808155590137,19,1,0,1,0,Haze,High,0.488,0.507,0,2.1,0,38,290.13
MX001099,2024-02-15 18:00:00,28.558553956621854,76.96970896276147,28.809920861809292,77.30070257189314,2,22.483371680881383,15,2,1,1,0,Rain,High,0.209,0.7,0,3.4,0,50,721.07
MX001100,2024-02-15 19:00:00,28.653587764987225,77.00059156834577,28.545313117439576,77.3573788685613,1,11.10154354056576,9,3,0,1,0,Haze,High,0.38,0.385,0,1.7,1,46,267.53
MX001101,2024-02-15 20:00:00,28.81240535756977,77.14767490773579,28.524226668253892,77.03485437805729,1,6.508960387763021,4,6,1,1,1,Clouds,Medium,0.413,0.905,0,1.9,0,48,129.13
MX001102,2024-02-15 21:00:00,28.617429299456283,76.97464666613841,28.53931888408613,77.35319482971042,1,10.080030017424633,16,3,0,0,0,Fog,Medium,0.444,0.359,0,3.1,0,32,775.41
MX001103,2024-02-15 22:00:00,28.6283594178429,77.30374316872457,28.531740951284664,77.1649285198277,1,13.64294201615916,3,2,0,1,0,Clear,Medium,0.958,0.807,0,2.2,0,45,646.89
MX001104,2024-02-15 23:00:00,28.753806561566073,77.37720054749178,28.450266301614352,77.22065086621048,4,29.660975335453198,6,3,1,1,1,Haze,Medium,0.769,0.847,0,2.1,0,3,598.05
MX001105,2024-02-16 00:00:00,28.499073304339912,77.1856375674871,28.712306949443967,76.91366131300494,1,28.71736951910542,10,2,0,0,1,Haze,Low,0.907,0.376,0,2.3,0,29,261.66
MX001106,2024-02-16 01:00:00,28.498852548181752,77.11059785137734,28.57271005012273,77.16070341083912,1,16.020933311657696,23,6,1,0,1,Clouds,High,0.627,0.731,0,1.2,0,47,696.06
MX001107,2024-02-16 02:00:00,28.497590044961917,77.23742309601386,28.531262632116924,76.91022172421835,1,11.368814097111482,17,6,1,1,0,Rain,High,0.609,0.254,0,1.6,1,53,277.09
MX001108,2024-02-16 03:00:00,28.597389670260107,77.17470089936198,28.714026289995854,77.30916867331774,1,2.1411925451937135,3,5,0,0,1,Rain,High,0.388,0.253,0,1.3,0,51,670.43
MX001109,2024-02-16 04:00:00,28.518244090388045,77.14123411096313,28.86219070853237,77.04188172650673,1,9.190398518767385,4,4,1,0,1,Fog,Medium,0.487,0.805,0,2.6,0,25,84.13
MX001110,2024-02-16 05:00:00,28.694721842837676,76.92463653010486,28.44980666566254,76.90354998196196,1,23.696865313268443,8,4,1,1,1,Rain,Low,0.757,0.302,0,1.3,0,9,656.69
MX001111,2024-02-16 06:00:00,28.459126478810713,77.02634832111359,28.611212131279988,77.02051027241951,2,8.395111600432887,11,5,1,1,0,Clear,Low,0.248,0.832,0,2.6,0,47,702.15
MX001112,2024-02-16 07:00:00,28.67562712906513,77.15908570947437,28.620141767597165,77.33509016677944,1,19.785267435020433,23,6,1,0,1,Rain,Medium,0.167,0.118,0,2.1,0,12,581.49
MX001113,2024-02-16 08:00:00,28.82740835480635,77.01214458944443,28.792296168925585,77.0901261137183,4,7.440988724603324,14,4,1,1,1,Clear,Low,0.939,0.899,0,1.7,0,11,360.5
MX001114,2024-02-16 09:00:00,28.782948491304193,77.25027768873102,28.630015898366533,77.18408640705543,1,23.028241794814658,16,4,0,0,1,Rain,Low,0.654,0.601,0,3.4,1,40,457.32
MX001115,2024-02-16 10:00:00,28.80242047499702,77.13309065204905,28.854698329592175,77.07794930764386,1,11.423417075928343,16,3,1,0,0,Rain,Low,0.2,0.724,0,2.8,1,33,156.68
MX001116,2024-02-16 11:00:00,28.45832817460462,77.31195854255,28.78251126002576,77.05202629267907,1,21.12570150930875,20,4,0,0,0,Clear,Low,0.999,0.675,0,3.1,1,53,501.24
MX001117,2024-02-16 12:00:00,28.537343992768186,77.01745221066034,28.772684876788436,77.15793598183625,1,22.197200445368793,5,1,1,1,1,Clouds,High,0.27,0.973,0,1.8,0,19,111.76
